sNo,Company Name,Full Company Name,sc Performance,sc Valuation,sc Growth,sc Profitability,sc Entry Point,sc Red Flags,Income Statements,2019 Total Revenue,2019 EBITDA,2019 Net Income,2019 PBT,2020 Total Revenue,2020 EBITDA,2020 Net Income,2020 PBT,2021 Total Revenue,2021 EBITDA,2021 Net Income,2021 PBT,2022 Total Revenue,2022 EBITDA,2022 Net Income,2022 PBT,PE Ratio,Entry_point_Sentiment,Growth_Sentiment,Profitability_Sentiment,RedFlag_Sentiment,Performance_Sentiment,Valuation_Sentiment,Sentiment,News Sentiment Score,Avg Sentiment,Final_Sentiment
55,DMART,Avenue Supermarts Ltd, High The creamy layer - amongst the top performing stocks, High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 21.13%, vs industry avg of 16.23%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 34.06% to 80.67%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 25.53%, vs industry avg of 24.66%",0.069423367,0.306536777,0.869081476,0.757362369,0.076836801,0.404327854,1.327877519,1.10121522,0.066696508,0.11783663,0.971123734,0.917356972,0.08580615,0.07214714,0.668641175,0.539228893,0.582061833,1,1,2,2,2,0,1.333333333,0.99441678,1.096091746,1
56,DLF,DLF Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of -8.22%, vs industry avg of 1.17%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 16.54% to 9.35%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 15.99%, vs industry avg of 9.43%",0.03170075,0.329814684,0.881261983,0.73943381,0.022278712,0.405869345,1.29459579,1.082302193,0.014352926,0.11622286,0.970997771,0.904442688,0.016937973,0.06177498,0.668828021,0.523219795,0.595326099,1,0,2,2,1,0,1,0.99441678,0.996091746,1
57,DIXON,Dixon Technologies (India) Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 34.2%, vs industry avg of 10.94%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 4.38% to 16.87%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 31.93%, vs industry avg of 10.08%",0.010351706,0.277872697,0.844548861,0.726688965,0.013577542,0.371703623,1.307025128,1.073694271,0.01578957,0.087252117,0.950993508,0.891955625,0.029530111,0.0380337,0.639357889,0.507026138,0.576226285,1,1,2,2,1,0,1.166666667,1.839645893,1.637752125,2
58,DRREDDY,Dr Reddy's Laboratories Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 8.99%, vs industry avg of 7.66%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 7.43% to 7.39%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 11.05%, vs industry avg of 4.09%",0.05480199,0.341492635,0.899702591,0.778468131,0.056074411,0.420323329,1.340681662,1.103657617,0.0526039,0.160021371,0.989377803,0.945438171,0.060986749,0.098275211,0.684154315,0.556977863,0.509804814,1,1,2,2,1,0,1.166666667,0.99441678,1.046091746,1
59,DIVISLAB,Divi's Laboratories Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 17%, vs industry avg of 8.51%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 40.63% to 54.85%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 22.79%, vs industry avg of 19.07%",0.017662827,0.312996275,0.882242481,0.767365585,0.01721048,0.401400688,1.329210356,1.10250964,0.017446324,0.136131291,0.990078095,0.941076515,0.025039727,0.093292931,0.701646086,0.568049612,0.541140162,1,0,2,2,1,0,1,0.99441678,0.996091746,1
60,EICHERMOT,Eicher Motors Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 7.71%, vs industry avg of 3.36%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 22.65% to 27.84%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 0.11%, vs industry avg of -18.22%",0.036347192,0.342337744,0.90709082,0.800673917,0.029984123,0.413787172,1.337174529,1.111788948,0.023629051,0.123900533,0.976423585,0.923673812,0.029800303,0.073023429,0.672779437,0.541691872,0.525927679,1,0,2,2,1,0,1,1.972989286,1.6810925,2
61,FLUOROCHEM,Gujarat Fluorochemicals Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,Income statement not found,0.009746407,0.291350507,0.879197208,0.739425496,0.008699629,0.37831919,1.308364501,1.076732667,0.005550513,0.096609159,0.942884563,0.897277224,0.011353356,0.052441569,0.6527811,0.521094432,0.51789811,1,1,2,2,0,0,1,0.99441678,0.996091746,1
62,ESCORTS,Escorts Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 12.21%, vs industry avg of 11.21%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 75.12% to 78.55%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 41.19%, vs industry avg of 27.29%",0.022022614,0.290530342,0.856697795,0.741035692,0.018207964,0.380327967,1.313238031,1.081813298,0.017852794,0.105704364,0.96623883,0.910764744,0.020576774,0.049545051,0.651641139,0.520162739,0.535013292,1,0,2,2,1,0,1,1.977164127,1.684014889,2
63,GAIL,GAIL (India) Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 13.97%, vs industry avg of 16.03%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 71.07% to 64.99%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 29.48%, vs industry avg of 27.61%",0.270666957,0.492225977,1.034053003,0.951575524,0.235203916,0.581661758,1.471316879,1.251716853,0.168773917,0.269090977,1.079024347,1.042554536,0.264111708,0.309022201,0.910652903,0.777703088,0.505407669,2,0,2,2,0,0,1,0.99441678,0.996091746,1
64,FORTIS,Fortis Healthcare Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 3.47%, vs industry avg of 12.6%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 18.73% to 11.55%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 5.65%, vs industry avg of 28.13%",0.017442228,0.283789948,0.833958374,0.721979858,0.015128074,0.380102082,1.305920318,1.075125777,0.009565326,0.091086215,0.94521894,0.888471274,0.01737984,0.054071501,0.647563586,0.52007304,0.527129383,1,1,2,2,1,0,1.166666667,0.99441678,1.046091746,1
65,FEDERALBNK,Federal Bank Ltd," Avg Price return has been average, nothing exciting", Avg Can be considered moderately valued vs the market, Low Lagging behind the market in financials growth," Avg Average profitability - not good, not bad", Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 10.83%, vs industry avg of 10.26%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 2.45% to 2.53%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 17.84%, vs industry avg of 17.6%",0.044904639,0.313996072,0.881176621,0.769791272,0.047686534,0.404284312,1.332807393,1.106677643,0.043779121,0.12497669,0.983223634,0.931900708,0.045540088,0.074737576,0.679371425,0.549589637,0.502011944,2,0,1,2,1,1,1.166666667,1.992455108,1.744718576,2
66,GODREJCP,Godrej Consumer Products Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 5.81%, vs industry avg of 7.56%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 26.43% to 24.36%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 6.46%, vs industry avg of 8.06%",0.037023912,0.321649704,0.911148456,0.772683481,0.030923788,0.404286314,1.331330603,1.101486097,0.029129965,0.126804911,0.984433988,0.929329365,0.034278737,0.070178971,0.67518055,0.540850946,0.551955501,1,0,2,2,1,0,1,1.992857502,1.695000251,2
67,GODREJPROP,Godrej Properties Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 8.33%, vs industry avg of 1.17%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 3.04% to 3.94%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 11.25%, vs industry avg of 9.43%",0.011202843,0.286338491,0.850097414,0.732564148,0.008982995,0.380057372,1.309674907,1.079519423,0.001229454,0.084005436,0.943515019,0.885884887,0.007135454,0.042890271,0.643004866,0.511682288,0.557208405,1,0,2,2,1,0,1,0.99441678,0.996091746,1
68,HAL,Hindustan Aeronautics Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency,BadThe stock is overpriced and in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 6.14%, vs industry avg of 3.5%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 78.02% to 87.55%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 14.12%, vs industry avg of 12.36%",0.07057144,0.366957959,0.910771341,0.810544105,0.067397874,0.456852838,1.355815533,1.139929465,0.063587174,0.187876932,1.017105625,0.973517967,0.070659264,0.130091434,0.749303882,0.595475906,0.512071665,0,0,2,2,1,0,0.833333333,0.99441678,0.946091746,0
69,GUJGASLTD,Gujarat Gas Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 26.44%, vs industry avg of 16.03%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 7.31% to 11.24%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 42.31%, vs industry avg of 27.61%",0.027237276,0.295548873,0.854929742,0.738278358,0.032005011,0.396697305,1.326071317,1.091912342,0.025721897,0.122225624,0.974784359,0.921651236,0.045667719,0.065498178,0.664027818,0.53301832,0.513892429,1,0,2,2,1,0,1,0.99441678,0.996091746,1
70,HAVELLS,Havells India Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 17.46%, vs industry avg of 15.76%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 20.7% to 23.01%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 19.33%, vs industry avg of 25.01%",0.035319769,0.299667941,0.865721649,0.75101281,0.02944516,0.38739714,1.317885123,1.086646101,0.027726728,0.114812948,0.969941657,0.916436342,0.038907294,0.061710365,0.661983982,0.531085524,0.565265285,1,0,2,2,1,0,1,1.907046929,1.63493285,2
71,GRASIM,Grasim Industries Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 21.27%, vs industry avg of 13.46%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 21.96% to 35.42%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 18.97%, vs industry avg of 19.17%",0.270234621,0.550636023,0.892189242,0.843773452,0.236501625,0.658915834,1.382820596,1.184566432,0.219043462,0.449111279,1.039788949,1.088354139,0.268835608,0.370169554,0.804834604,0.736396796,0.509704672,1,0,2,2,1,0,1,0.99441678,0.996091746,1
72,HINDALCO,Hindalco Industries Ltd," Avg Price return has been average, nothing exciting", Avg Can be considered moderately valued vs the market, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 14.2%, vs industry avg of 13.98%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 91.05% to 91.86%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 48.52%, vs industry avg of 45.1%",0.455840249,0.584945392,1.003365236,0.911200759,0.367873801,0.621599731,1.371432659,1.173643666,0.376869304,0.389760624,1.022183757,1.012078496,0.5437559,0.48531874,0.943793395,0.842476292,0.502631004,2,1,2,2,1,1,1.5,1.906040944,1.784228661,2
73,HINDPETRO,Hindustan Petroleum Corp Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 13.1%, vs industry avg of 13.26%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 16.72% to 16.6%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of -2.4%, vs industry avg of 8.9%",0.962002603,0.534167013,1.038288672,0.956379553,0.834544089,0.465965989,1.351504211,1.094794589,0.669092186,0.430899314,1.175992785,1.172356249,0.976372329,0.248619457,0.799088706,0.665225435,0.48939405,2,0,2,2,0,0,1,0.99441678,0.996091746,1
74,HDFC,Housing Development Finance Corporation Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 18.86%, vs industry avg of 14.47%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 57.46% to 77.76%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 15.38%, vs industry avg of 6.14%",0.358611904,0.689233119,1.317211054,1.2349019,0.33145288,0.809070442,1.683492049,1.524921363,0.412877069,0.538810439,1.349023523,1.373737394,0.399969661,0.471090171,1.143110992,1.005301305,0.511161283,1,0,2,2,1,0,1,1.912630149,1.638841105,2
75,HINDZINC,Hindustan Zinc Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Avg The stock has a moderate number of red flags,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 9.2%, vs industry avg of 10.21%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 87.66% to 83.69%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 2.98%, vs industry avg of 4.1%",0.079280178,0.507024129,1.075280099,0.966005625,0.063167198,0.547678212,1.425092355,1.216380857,0.067005913,0.332505604,1.118519383,1.099688711,0.08459811,0.297091768,0.851584703,0.753436006,0.5054805,2,0,2,1,0,0,0.833333333,1.924198984,1.596939289,2
76,HDFCBANK,HDFC Bank Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 14.24%, vs industry avg of 10.26%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 21.41% to 25.75%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 20.02%, vs industry avg of 17.6%",0.429663215,0.936779255,1.495556115,1.517106543,0.453275914,1.026318296,1.786278803,1.732915955,0.441027653,0.90282879,1.629507579,1.745977512,0.462771202,0.836785641,1.490676827,1.407905774,0.511935108,1,0,2,2,1,0,1,1.68673608,1.480715256,2
77,HDFCLIFE,HDFC Life Insurance Company Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 17.14%, vs industry avg of 16.26%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 15.24% to 5.88%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 8.39%, vs industry avg of -0.88%",0.134599497,0.300107621,0.880055509,0.754338747,0.091688628,0.393003898,1.327813226,1.096331118,0.202244661,0.113010558,0.976723068,0.92026969,0.187353245,0.055725779,0.664917302,0.528962119,0.577136667,1,0,2,2,1,0,1,0.99441678,0.996091746,1
78,HCLTECH,HCL Technologies Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 12.26%, vs industry avg of 9.9%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 12.43% to 14%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 9.42%, vs industry avg of 9.03%",0.212463952,0.552015933,1.138541792,1.016029788,0.21964432,0.666526531,1.500194733,1.313258754,0.214574544,0.471582713,1.186320641,1.205571111,0.239306463,0.362763735,0.938599489,0.804176333,0.512972943,1,0,2,2,1,0,1,0.99441678,0.996091746,1
79,HINDUNILVR,Hindustan Unilever Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 9.35%, vs industry avg of 9.16%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 94.4% to 95.24%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 14.68%, vs industry avg of 14.08%",0.137995977,0.446526254,1.019677631,0.923233349,0.12478411,0.53940354,1.424085573,1.22981205,0.132759863,0.30100698,1.118840716,1.100310487,0.145946642,0.232307882,0.834721373,0.713908028,0.551127053,1,0,2,2,1,0,1,1.303723823,1.212606676,2
80,HEROMOTOCO,Hero MotoCorp Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is underpriced but is in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 0.44%, vs industry avg of 6.78%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 45.06% to 33.19%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of -8.36%, vs industry avg of 2.78%",0.120195362,0.38256455,0.943380346,0.842407141,0.094794377,0.459634363,1.369156096,1.150890012,0.087121921,0.167483478,1.01007486,0.964809897,0.083081134,0.090287546,0.687175774,0.556919309,0.513054878,1,0,2,2,0,0,0.833333333,1.996378452,1.647464916,2
81,HDFCAMC,HDFC Asset Management Company Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is underpriced but is in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 8.91%, vs industry avg of 4.97%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 12.62% to 14.38%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 20.42%, vs industry avg of 16.42%",0.007259087,0.301062371,0.869901773,0.756271352,0.006606219,0.396238694,1.327194497,1.09962566,0.00370131,0.115329748,0.975970934,0.92268218,0.006714644,0.06132405,0.666405772,0.535512266,0.521166381,1,0,2,2,0,0,0.833333333,0.99441678,0.946091746,0
