sNo,Company Name,Full Company Name,sc Performance,sc Valuation,sc Growth,sc Profitability,sc Entry Point,sc Red Flags,Income Statements,2019 Total Revenue,2019 EBITDA,2019 Net Income,2019 PBT,2020 Total Revenue,2020 EBITDA,2020 Net Income,2020 PBT,2021 Total Revenue,2021 EBITDA,2021 Net Income,2021 PBT,2022 Total Revenue,2022 EBITDA,2022 Net Income,2022 PBT,PE Ratio,Entry_point_Sentiment,Growth_Sentiment,Profitability_Sentiment,RedFlag_Sentiment,Performance_Sentiment,Valuation_Sentiment,Sentiment,News Sentiment Score,Avg Sentiment,Final_Sentiment
55,BAYERCROP,Bayer Cropscience Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 11.03%, vs industry avg of 13.85%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 3.01% to 2.54%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 17.27%, vs industry avg of 22.53%",0.011149078,0.28517749,0.852551582,0.735608093,0.011327871,0.378868222,1.313277772,1.081082814,0.012306366,0.098163277,0.958133527,0.903538506,0.013377131,0.046242925,0.649591233,0.517563788,0.532343764,1,0,2,2,0,0,0.833333333,0.979982653,0.935987857,1
56,BAJAJHLDNG,Bajaj Holdings and Investment Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 38.8%, vs industry avg of 4.97%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 6.76% to 25.88%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 10.4%, vs industry avg of 16.42%",0.011281604,0.33431889,0.931812285,0.797734594,0.010767241,0.423658223,1.357743961,1.128405154,0.011108355,0.152403164,1.025757623,0.963133509,0.012087518,0.097313788,0.72627172,0.57770291,0.527472527,1,0,2,2,0,0,0.833333333,0.979982653,0.935987857,1
57,BASF,BASF India Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 20.82%, vs industry avg of 13.17%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 10.22% to 14.14%",0.021493064,0.280893496,0.845085883,0.726182026,0.023493451,0.372395459,1.305300705,1.07114893,0.028533677,0.101338227,0.959408362,0.90445031,0.036250826,0.046606731,0.648456668,0.516017552,0.533467896,1,1,2,2,0,0,1,0.979982653,0.985987857,2
58,BEL,Bharat Electronics Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency,BadThe stock is overpriced and in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 11.44%, vs industry avg of 9.08%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 60.33% to 61.23%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 9.5%, vs industry avg of 17.15%",0.04236525,0.330750074,0.897843329,0.785224396,0.040273735,0.415498995,1.33711112,1.113929447,0.040451828,0.143842971,0.99253415,0.94660711,0.043048892,0.086845319,0.689019274,0.55884374,0.53469195,0,0,2,2,1,0,0.833333333,0.979982653,0.935987857,1
59,BALAMINES,Balaji Amines Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 27.91%, vs industry avg of 8.74%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 1.45% to 2.8%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 34.94%, vs industry avg of 15.42%",0.003279499,0.278912516,0.846132742,0.728334497,0.002899558,0.370919865,1.306747998,1.073249569,0.003744401,0.088847675,0.952673223,0.894153904,0.006423231,0.041851371,0.643365741,0.512785014,0.530455223,1,1,2,2,1,0,1.166666667,0.979982653,1.035987857,2
60,BRIGADE,Brigade Enterprises Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 8.31%, vs industry avg of 1.17%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 3.61% to 4.67%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of -11.57%, vs industry avg of 9.43%",0.010486552,0.290980074,0.84971036,0.734393749,0.00826971,0.379394231,1.307203169,1.073773645,0.005720803,0.090321885,0.946577964,0.885093828,0.008467014,0.044021194,0.63694306,0.502225295,0.541431744,1,0,2,2,1,0,1,0.979982653,0.985987857,2
61,BSOFT,Birlasoft Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 4.5%, vs industry avg of 9.91%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 0.86% to 0.68%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 14.22%, vs industry avg of 9.03%",0.009178117,0.282806346,0.851159474,0.732515879,0.010275526,0.375076386,1.308859414,1.076803896,0.010159246,0.091986388,0.954443125,0.896725047,0.011580774,0.042904817,0.645506485,0.513467899,0.533342993,1,0,2,2,0,0,0.833333333,0.979982653,0.935987857,1
62,BLUEDART,Blue Dart Express Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 10.34%, vs industry avg of 10.37%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 6.84% to 6.16%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 22.27%, vs industry avg of 31.3%",0.011056434,0.280905223,0.845320922,0.727620394,0.009833834,0.374920903,1.30415739,1.070299386,0.00940251,0.094449227,0.949751235,0.890406802,0.012256129,0.047321329,0.643675801,0.511610387,0.540782246,1,0,2,2,0,0,0.833333333,1.613411793,1.379388255,3
63,BRITANNIA,Britannia Industries Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency,BadThe stock is overpriced and in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 9.3%, vs industry avg of 12.6%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 12.99% to 12.64%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 11.51%, vs industry avg of 10.19%",0.038986183,0.311325602,0.876582255,0.76535307,0.036613212,0.402955026,1.32967118,1.102940132,0.038224194,0.134247506,0.987499076,0.938019183,0.039625257,0.069194581,0.669366748,0.539481794,0.545018973,0,0,2,2,1,0,0.833333333,1.998367319,1.648857123,4
64,BIOCON,Biocon Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 15.62%, vs industry avg of 18.08%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 84.19% to 75.75%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 1.16%, vs industry avg of 26.77%",0.020267683,0.307503998,0.869162161,0.752580742,0.020124123,0.397901636,1.31811209,1.091531416,0.021059681,0.116001347,0.963433379,0.909018156,0.023171482,0.06064666,0.649660935,0.519989571,0.550819492,1,0,2,2,0,0,0.833333333,1.992244766,1.644571336,4
65,BIRLACORPN,Birla Corporation Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 10.99%, vs industry avg of 13.46%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 2.66% to 2.75%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 12.68%, vs industry avg of 19.17%",0.022943476,0.294352319,0.850171668,0.731853741,0.021577076,0.391528804,1.313819668,1.082788489,0.019568094,0.107436881,0.961069225,0.901895614,0.020881847,0.050119087,0.644044096,0.512063508,0.630722767,1,0,2,2,0,0,0.833333333,0.979982653,0.935987857,1
66,BORORENEW,Borosil Renewables Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, High Strong financials and growth story over the years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 11.09%, vs industry avg of 8.86%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 21.54% to 18%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 5.53%, vs industry avg of 4.31%",0.000856607,0.276434151,0.844049257,0.725588942,0.000846863,0.368489013,1.304904881,1.070999541,0.001442677,0.085566058,0.949490527,0.89066534,0.001834385,0.036149592,0.638811068,0.50640412,0.570089606,1,2,2,2,1,0,1.333333333,0.979982653,1.085987857,2
67,BLS,Bls International Services Ltd, High The creamy layer - amongst the top performing stocks, High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 6.29%, vs industry avg of 7.79%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 4.59% to 4.28%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 17.31%, vs industry avg of 41.9%",0.002930216,0.278094027,0.845773167,0.72733309,0.002462951,0.368998339,1.305822995,1.071927593,0.001412552,0.082905121,0.94864435,0.888572964,0.002386607,0.033975634,0.637583867,0.504521157,0.538119303,1,1,2,2,2,0,1.333333333,0.979982653,1.085987857,2
68,CANFINHOME,Can Fin Homes Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth," Avg Average profitability - not good, not bad", Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 8%, vs industry avg of 14.47%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 1.27% to 1.07%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 14.9%, vs industry avg of 6.14%",0.005993928,0.284028217,0.851371418,0.735365363,0.006258006,0.376625218,1.311539926,1.079959446,0.005736349,0.09345335,0.957340048,0.899989971,0.00548748,0.041965749,0.645674443,0.513795193,0.527677369,2,0,1,2,1,0,1,1.984438511,1.689106958,4
69,BHEL,Bharat Heavy Electricals Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of -5.86%, vs industry avg of -2.27%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 50.36% to 37.93%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of -0.5%, vs industry avg of 38.99%",0.107678753,0.325377304,0.872079683,0.767011535,0.067969569,0.375442741,1.279002862,1.059555298,0.050306697,0.032439494,0.889792215,0.815478406,0.05965152,0.050966744,0.645110758,0.510865923,0.550999353,1,0,2,2,1,0,1,1.995067943,1.69654756,4
70,BOSCHLTD,Bosch Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 1.42%, vs industry avg of 7.63%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 6.66% to 5.15%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of -6.88%, vs industry avg of -1.9%",0.043915679,0.326500331,0.889421104,0.778532798,0.032217582,0.390813112,1.316368768,1.088042772,0.029045661,0.098908466,0.95789574,0.898941377,0.033605783,0.060465982,0.662474817,0.529187256,0.539143512,1,0,2,2,0,0,0.833333333,0.979982653,0.935987857,1
71,BHARTIARTL,Bharti Airtel Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 4.14%, vs industry avg of 1.37%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 58.61% to 67.06%",0.298582304,0.83810387,0.8546681,0.684526171,0.28150934,0.334305107,0.736450176,0.322702183,0.319399675,0.844899941,0.624448512,0.818776425,0.336804019,0.984327689,0.73075107,0.724659425,0.548586217,1,0,2,2,1,0,1,1.302165003,1.211515502,3
72,BLUESTARCO,Blue Star Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 6.59%, vs industry avg of 3.02%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 7.88% to 9.47%",0.018261133,0.282193735,0.848253061,0.73032253,0.016658295,0.373216921,1.307426958,1.074547282,0.012301648,0.087462293,0.949719958,0.890566458,0.016784926,0.03796051,0.638852889,0.50695833,0.537254971,1,1,2,2,1,0,1.166666667,1.975509788,1.732856851,4
73,BSE,BSE Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 5.62%, vs industry avg of 8.63%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 19.36% to 16.82%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 2.89%, vs industry avg of 8.45%",0.002498814,0.280344734,0.848522595,0.729664086,0.002122597,0.370972249,1.307056391,1.073325477,0.001983138,0.085900928,0.950674317,0.890663134,0.002560103,0.038181305,0.640800491,0.508317338,0.536735372,1,0,2,2,1,0,1,1.869657647,1.608760353,4
74,CANBK,Canara Bank Ltd," Avg Price return has been average, nothing exciting", Avg Can be considered moderately valued vs the market, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Good The stock is underpriced and is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 13.84%, vs industry avg of 8.25%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 8.6% to 10.79%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 35.15%, vs industry avg of 69.66%",0.20030625,0.243912913,0.860291492,0.67575924,0.189727047,0.350010135,1.269810593,1.04474719,0.26526937,0.169504036,1.009493033,0.965456143,0.260110738,0.184995586,0.772795625,0.665250173,0.522361476,2,0,2,2,1,1,1.333333333,1.914828483,1.740379938,4
75,BPCL,Bharat Petroleum Corporation Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is not in the overbought zone, Low No red flag found,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 11.51%, vs industry avg of 13.26%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 17.84% to 16.51%Lower than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 6.02%, vs industry avg of 8.9%",1.042760924,0.611919813,1.070786882,1.02257427,0.887336241,0.54079939,1.358863079,1.134261154,0.675487195,0.611229213,1.293859648,1.337528381,0.97063334,0.400747824,0.897734018,0.787904724,0.53795443,1,0,2,2,0,0,0.833333333,1.980645929,1.636452151,4
76,ZYDUSLIFE,Zydus Lifesciences Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 13.43%, vs industry avg of 7.66%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 4.92% to 5.97%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 24.71%, vs industry avg of 4.09%",0.046275736,0.334320379,0.896744142,0.779537438,0.044280221,0.410090096,1.325678849,1.096893495,0.041064134,0.140514524,0.993276643,0.934360534,0.04925406,0.122795399,0.735976454,0.592971281,0.533497873,1,0,2,2,1,0,1,0.979982653,0.985987857,2
77,CENTURYPLY,Century Plyboards (India) Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 10.63%, vs industry avg of 4.62%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 40.68% to 43.76%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 10.45%, vs industry avg of 2.67%",0.007919501,0.280980613,0.847036355,0.729195023,0.007180596,0.372699253,1.30755625,1.074048508,0.006103676,0.088135937,0.951671735,0.892809263,0.00841701,0.040573148,0.642121002,0.5108257,0.536500553,1,1,2,2,1,0,1.166666667,1.998265277,1.748785694,4
78,CDSL,Central Depository Services (India) Ltd," Avg Price return has been average, nothing exciting", High Seems to be overvalued vs the market average, Avg Financials growth has been moderate for a few years, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 26.53%, vs industry avg of 8.63%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 5.12% to 10.98%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 29.39%, vs industry avg of 8.45%",0.000849717,0.278176862,0.846015222,0.727945112,0.000876112,0.370293592,1.30677202,1.073342287,0.001138613,0.08679311,0.951862178,0.892808461,0.001672038,0.038524134,0.642078732,0.509764087,0.539213458,1,1,2,2,1,0,1.166666667,0.979982653,1.035987857,2
79,CGCL,Capri Global Capital Ltd, High The creamy layer - amongst the top performing stocks, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth," Avg Average profitability - not good, not bad", Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 33.09%, vs industry avg of 13.3%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 0.31% to 0.7%Higher than Industry Net IncomeNet income is equal to net earnings (profit) less expenses. This number is an important measure of how profitable the company isOver the last 5 years, net income has grown at a yearly rate of 28.67%, vs industry avg of 18.24%",0.00204709,0.278832287,0.846662748,0.728834046,0.002217555,0.37170379,1.307744359,1.074824225,0.002094941,0.086374615,0.951361327,0.892330897,0.002709342,0.036417548,0.639692233,0.507345067,0.557334459,1,0,1,2,2,0,1,0.979982653,0.985987857,2
80,CGPOWER,CG Power and Industrial Solutions Ltd, High The creamy layer - amongst the top performing stocks, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Low No red flag found,"Higher than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of 2.09%, vs industry avg of -2.27%Increasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share increased from 9.62% to 10.86%",0.027924556,0.278637763,0.827977747,0.713562588,0.016492757,0.353973469,1.281517344,1.046594109,0.014570007,0.114712598,0.975316272,0.91622915,0.017085888,0.050744111,0.655599975,0.520920196,0.549840248,1,0,2,2,2,0,1.166666667,0.979982653,1.035987857,2
81,CHALET,Chalet Hotels Ltd, Low Hasn't faired well - amongst the low performers, High Seems to be overvalued vs the market average, Low Lagging behind the market in financials growth, High Showing good signs of profitability & efficiency, Avg The stock is overpriced but is not in the overbought zone, Avg The stock has a moderate number of red flags,"Lower than Industry Revenue GrowthA higher-than-industry revenue growth represents increased potential for the company to increase their market shareOver the last 5 years, revenue has grown at a yearly rate of -10.54%, vs industry avg of -6.71%Decreasing Market ShareMarket share is the percentage of an industry's total sales going to a particular company. It gives a general idea of the size of a company v/s its competitorsOver the last 5 years, market share decreased from 6.29% to 5.22%",0.003582425,0.281985622,0.842473561,0.724098379,0.003109047,0.373832516,1.306710376,1.072725146,0.000873967,0.082192081,0.944590841,0.882623172,0.001461867,0.033767242,0.633249316,0.499762672,0.543605065,1,0,2,1,0,0,0.666666667,1.469531795,1.228672256,3
